,Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,MA200,price_change,upmove,downmove,avg_up,avg_down,RS,RSI,Buy
2052,2022-04-08 00:00:00,1.08639,1.08715,1.08573,1.08617,1.08648,1.08724,1.0858299999999999,1.08625,12583,1.1011957500000003,-0.00020250554589040792,0.0,0.00020250554589040792,0.00019026225290639135,0.0004302866538494229,0.4421755850530583,-127.15450373181645,No
2053,2022-04-08 01:00:00,1.08617,1.08693,1.08583,1.08651,1.08625,1.0870099999999998,1.0858999999999999,1.08659,8409,1.1011347500000002,0.0003130265059796411,0.0003130265059796411,0.0,0.0002025386782137163,0.0003872579884644806,0.5230071018465077,-92.20199256748916,No
2054,2022-04-08 02:00:00,1.08651,1.08679,1.08565,1.08584,1.08659,1.0868799999999998,1.0857299999999999,1.08592,6074,1.10107305,-0.000616653321184546,0.0,0.000616653321184546,0.00018228481039234465,0.00041019752173648713,0.4443830124099221,-126.0311042667733,No
2055,2022-04-08 03:00:00,1.08584,1.08644,1.08561,1.08637,1.08592,1.08653,1.0856999999999999,1.08645,3439,1.10101245,0.00048810137773536155,0.00048810137773536155,0.0,0.00021286646712664634,0.0003691777695628384,0.5765961135165641,-74.43162337691902,No
2056,2022-04-08 04:00:00,1.08637,1.08637,1.08545,1.08545,1.08645,1.08645,1.0855199999999998,1.0855299999999999,3662,1.1009458,-0.0008468569640177614,0.0,0.0008468569640177614,0.0001915798204139817,0.0004169456890083307,0.459483873954034,-118.63549423282663,No
2057,2022-04-08 05:00:00,1.08545,1.08674,1.08544,1.08674,1.0855299999999999,1.08683,1.08551,1.08682,5852,1.100884,0.0011884471878023106,0.0011884471878023106,0.0,0.00029126655715281465,0.00037525112010749757,0.7761910399344737,-29.83426225641827,No
2058,2022-04-08 06:00:00,1.08674,1.08689,1.08582,1.08611,1.08682,1.08697,1.08589,1.08621,8643,1.1008278,-0.0005797154793235615,0.0,0.0005797154793235615,0.00026213990143753317,0.0003956975560291039,0.6624754119488485,-51.94899855350596,No
2059,2022-04-08 07:00:00,1.08611,1.08673,1.08476,1.08669,1.08621,1.08683,1.08484,1.08677,13043,1.10076545,0.0005340158915763116,0.0005340158915763116,0.0,0.00028932750045141103,0.0003561278004261935,0.8124260451027983,-24.088126732011347,No
2060,2022-04-08 08:00:00,1.08669,1.0878700000000001,1.08601,1.08663,1.08677,1.0879599999999998,1.0860999999999998,1.0867099999999998,11016,1.1007026500000001,-5.521353835957754e-05,0.0,5.521353835957754e-05,0.0002603947504062699,0.00032603637421953186,0.7986677898427887,-26.20850505275064,No
2061,2022-04-08 09:00:00,1.08663,1.08791,1.08639,1.08687,1.0867099999999998,1.08799,1.08649,1.0869499999999999,8969,1.10064085,0.00022086634825102536,0.00022086634825102536,0.0,0.00025644191019074547,0.0002934327367975786,0.8739376287372091,-15.424641658346246,No
